Anand Mahal 1977 Mp3 Songs,1977,Bollywood,"K.J. Yesudas, Sabita Chowdhury, Salil Chowdhury",K.J. Yesudas,"K.J. YesudasK.J. Yesudas, Sabita Chowdhury, Salil Chowdhury",None
Apnapan 1977 Mp3 Songs,1977,Bollywood,"Lata Mangeshkar, Mohammed Rafi",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Mohammed Rafi",None
Baba Taraknath 1977 Mp3 Songs,1977,Bollywood,Aarti Mukherji,None,NoneAarti Mukherji,Soul
Chaalu Mera Naam 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, Kishore Kumar",Asha Bhosle,"Asha BhosleAsha Bhosle, Kishore Kumar",Soul
Chach Bhatija 1977 Mp3 Songs,1977,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Chakkar Pe Chakkar 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Kishore Kumar, Kalyanji Anandji",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Kishore Kumar, Kalyanji Anandji",Instrumental
Chala Murari Hero Ban Ne 1977 Mp3 Songs,1977,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Chalta Purza 1977 Mp3 Songs,1977,Bollywood,"R.D. Burman, Kishore Kumar, Lata Mangeshkar",R.D. Burman,"R.D. BurmanR.D. Burman, Kishore Kumar, Lata Mangeshkar",Country
Chandi Sona 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Asha Bhosle, R.D. Burman",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle, R.D. Burman",None
Charandas 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, Rajesh Roshan",Asha Bhosle,"Asha BhosleAsha Bhosle, Rajesh Roshan",Soul
Chhota Baap 1977 Mp3 Songs,1977,Bollywood,"Laxmikant - Pyarelal, Anuradha Paudwal",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Anuradha Paudwal",Anthem
Chor Sipahee 1977 Mp3 Songs,1977,Bollywood,"Laxmikant - Pyarelal, Kishore Kumar, Mohammed Rafi",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Kishore Kumar, Mohammed Rafi",Anthem
Darinda 1977 Mp3 Songs,1977,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Dharam Veer 1977 Mp3 Songs,1977,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Dildaar 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Asha Bhosle",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle",None
Do Chehere 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Manna Dey, Hemlata, Minoo Purushottam, Sonik-Omi",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Manna Dey, Hemlata, Minoo Purushottam, Sonik-Omi",Instrumental
Doosara Aadmi 1977 Mp3 Songs,1977,Bollywood,"Lata Mangeshkar, Kishore Kumar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Kishore Kumar",None
Dream Girl (1977) 1977 Mp3 Songs,1977,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Dulhan Wohi Jo Piya Man Bhaaye 1977 Mp3 Songs,1977,Bollywood,Ravindra Jain,None,NoneRavindra Jain,Soul
Duniyadari 1977 Mp3 Songs,1977,Bollywood,"Lata Mangeshkar, Usha Mangeshkar, Shankar-Jaikishan",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Usha Mangeshkar, Shankar-Jaikishan",None
Farishta Ya Qatil 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Kalyanji Anandji",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Kalyanji Anandji",Instrumental
Gayatri Mahima 1977 Mp3 Songs,1977,Bollywood,Mukesh,None,NoneMukesh,Soul
Gharaonda 1977 Mp3 Songs,1977,Bollywood,"Runa Laila, Bhupinder Singh",Runa Laila,"Runa LailaRuna Laila, Bhupinder Singh",JazzPop
Haiwan 1977 Mp3 Songs,1977,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Hatyara 1977 Mp3 Songs,1977,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Hira Aur Patthar 1977 Mp3 Songs,1977,Bollywood,Ost,None,NoneOst,Soul
Hunterwali 1977 Mp3 Songs,1977,Bollywood,"Manna Dey, Jayant Kulkarni, Anu Malik",Manna Dey,"Manna DeyManna Dey, Jayant Kulkarni, Anu Malik",None
Immaan Dharam 1977 Mp3 Songs,1977,Bollywood,"Laxmikant - Pyarelal, Lata Mangeshkar",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Lata Mangeshkar",Anthem
Inkaar (1977) 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Asha Bhosle",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle",None
Izhaar 1977 Mp3 Songs,1977,Bollywood,"Ustad Ali Ahmed Hussain, Mohammed Hussain",Ustad Ali Ahmed Hussain,"Ustad Ali Ahmed HussainUstad Ali Ahmed Hussain, Mohammed Hussain",Country
Jagriti 1977 Mp3 Songs,1977,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Jai Dwarkadheesh 1977 Mp3 Songs,1977,Bollywood,Suman Kalyanpur,None,NoneSuman Kalyanpur,Soul
Jay-Vejay 1977 Mp3 Songs,1977,Bollywood,"Rajesh Roshan, Mohammed Rafi, Aziz Nazan",Rajesh Roshan,"Rajesh RoshanRajesh Roshan, Mohammed Rafi, Aziz Nazan",Country
Jeevan Mukti 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, R.D. Burman",Asha Bhosle,"Asha BhosleAsha Bhosle, R.D. Burman",Soul
Kachha Chor 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, Usha Mangeshkar, Laxmikant - Pyarelal",Asha Bhosle,"Asha BhosleAsha Bhosle, Usha Mangeshkar, Laxmikant - Pyarelal",Soul
Kalabaaz 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Asha Bhosle, Kalyanji Anandji",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle, Kalyanji Anandji",None
Karm 1977 Mp3 Songs,1977,Bollywood,"Mahendra Kapoor, Asha Bhosle, R.D. Burman",Mahendra Kapoor,"Mahendra KapoorMahendra Kapoor, Asha Bhosle, R.D. Burman",None
Kasam Khoon Ki 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Sulakshana Pandit, Kanchan, Kalyanji Anandji",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Sulakshana Pandit, Kanchan, Kalyanji Anandji",Instrumental
Khel Khilari Ka 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Lata Mangeshkar",Kishore Kumar,"Kishore KumarKishore Kumar, Lata Mangeshkar",None
Khel Kismat Ka 1977 Mp3 Songs,1977,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Khoon Pasina 1977 Mp3 Songs,1977,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Kinara 1977 Mp3 Songs,1977,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Kitaab 1977 Mp3 Songs,1977,Bollywood,R.D. Burman,None,NoneR.D. Burman,Soul
Mama Bhanja 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Asha Bhosle",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Asha Bhosle",Instrumental
Mandir Masjid 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Manna Dey, Shankar Qawwal, Shambhu Qawwal",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Manna Dey, Shankar Qawwal, Shambhu Qawwal",Instrumental
Meethi Meethi Baaten 1977 Mp3 Songs,1977,Bollywood,"S. P. Balasubrahmanyam, K. Chakravarthy",S. P. Balasubrahmanyam,"S. P. BalasubrahmanyamS. P. Balasubrahmanyam, K. Chakravarthy",Soul
Meri Dosti Tera Pyar 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Mahesh-Naresh",Kishore Kumar,"Kishore KumarKishore Kumar, Mahesh-Naresh",None
Minoo 1977 Mp3 Songs,1977,Bollywood,Antara Chowdhury,None,NoneAntara Chowdhury,Soul
Mrig Trishna 1977 Mp3 Songs,1977,Bollywood,Mehdi Hassan,None,NoneMehdi Hassan,Soul
Niaz Aur Namaaz 1977 Mp3 Songs,1977,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Ooparwala Jane 1977 Mp3 Songs,1977,Bollywood,Noor Jehan,None,NoneNoor Jehan,Soul
Paapi 1977 Mp3 Songs,1977,Bollywood,"Lata Mangeshkar, Bappi Lahiri",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Bappi Lahiri",None
Paheli 1977 1977 Mp3 Songs,1977,Bollywood,"Suresh Wadkar, Hemlata",Suresh Wadkar,"Suresh WadkarSuresh Wadkar, Hemlata",None
Palkon Ki Chhaon Men 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Asha Bhosle, Gulzar",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle, Gulzar",None
Parvarish 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Asha Bhosle",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle",None
Phir Janam Lenge Hum 1977 Mp3 Songs,1977,Bollywood,"Mohammed Rafi, Usha Mangeshkar, Bappi Lahiri",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Usha Mangeshkar, Bappi Lahiri",Instrumental
Pratima Aur Payal 1977 Mp3 Songs,1977,Bollywood,"Manna Dey, Arati Mukherjee",Manna Dey,"Manna DeyManna Dey, Arati Mukherjee",None
Prayaschit 1977 Mp3 Songs,1977,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Ram Bharose 1977 Mp3 Songs,1977,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Safed Haathi 1977 Mp3 Songs,1977,Bollywood,Ravindra Jain,None,NoneRavindra Jain,Soul
Sahib Bahadur 1977 Mp3 Songs,1977,Bollywood,"Madan Mohan, Mahendra Kapoor, Amber Kumar, Chandru Atma, Dilraj Kaur, Chandrani Mukherjee",Madan Mohan,"Madan MohanMadan Mohan, Mahendra Kapoor, Amber Kumar, Chandru Atma, Dilraj Kaur, Chandrani Mukherjee",Country
Shatranj Ke Khilari 1977 Mp3 Songs,1977,Bollywood,"Reba Muhuri, Satyajit Ray",Reba Muhuri,"Reba MuhuriReba Muhuri, Satyajit Ray",Instrumental
Shirdi Ke Sai Baba 1977 Mp3 Songs,1977,Bollywood,"Anup Jalota, Dilraj Kaur",Anup Jalota,"Anup JalotaAnup Jalota, Dilraj Kaur",JazzPop
Shyam Tere Kitne Naam 1977 Mp3 Songs,1977,Bollywood,"Hemlata, Ravindra Jain",Hemlata,"HemlataHemlata, Ravindra Jain",JazzPop
Swami 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, K.J. Yesudas",Asha Bhosle,"Asha BhosleAsha Bhosle, K.J. Yesudas",Soul
Taxi  Taxie 1977 Mp3 Songs,1977,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Thief Of Bagdad 1977 Mp3 Songs,1977,Bollywood,"Laxmikant - Pyarelal, Lata Mangeshkar",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Lata Mangeshkar",Anthem
Tyaag 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Poornima",Kishore Kumar,"Kishore KumarKishore Kumar, Poornima",None
Veeru Ustad 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, Dilraj Kaur",Asha Bhosle,"Asha BhosleAsha Bhosle, Dilraj Kaur",Soul
Wohi Baat 1977 Mp3 Songs,1977,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Yaarron Ka Yaar 1977 Mp3 Songs,1977,Bollywood,"Kalyanji Anandji, Asha Bhosle",Kalyanji Anandji,"Kalyanji AnandjiKalyanji Anandji, Asha Bhosle",Instrumental
Yehi Hai Zindagi 1977 Mp3 Songs,1977,Bollywood,"Kishore Kumar, Lata Mangeshkar",Kishore Kumar,"Kishore KumarKishore Kumar, Lata Mangeshkar",None
Zamaanat 1977 Mp3 Songs,1977,Bollywood,"Asha Bhosle, Mohammed Rafi",Asha Bhosle,"Asha BhosleAsha Bhosle, Mohammed Rafi",Soul
Aahutee 1978 Mp3 Songs,1978,Bollywood,"Mahendra Kapoor, Anuradha Paudwal",Mahendra Kapoor,"Mahendra KapoorMahendra Kapoor, Anuradha Paudwal",None
Aakhri Daku 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Kalyanji Anandji",Asha Bhosle,"Asha BhosleAsha Bhosle, Kalyanji Anandji",Soul
Aankh Ka Tara 1978 Mp3 Songs,1978,Bollywood,Usha Mangeshkar,None,NoneUsha Mangeshkar,Soul
Aankhin Dekhi 1978 Mp3 Songs,1978,Bollywood,"Sulakshana Pandit, Bhupinder Singh, J.P. Kaushik",Sulakshana Pandit,"Sulakshana PanditSulakshana Pandit, Bhupinder Singh, J.P. Kaushik",None
Amar Shakti 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Kishore Kumar, Anuradha Paudwal, Chandrani Mukherjee",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Kishore Kumar, Anuradha Paudwal, Chandrani Mukherjee",Instrumental
Anjane Mein 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Asha Bhosle",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle",None
Ankhiyon Ke Jharokhon Se 1978 Mp3 Songs,1978,Bollywood,Hemlata,None,NoneHemlata,Soul
Apna Khoon 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Omi",Asha Bhosle,"Asha BhosleAsha Bhosle, Omi",Soul
Atithee 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Mahendra Kapoor, Kalyanji Anandji",Kishore Kumar,"Kishore KumarKishore Kumar, Mahendra Kapoor, Kalyanji Anandji",None
Azaad 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Lata Mangeshkar",Kishore Kumar,"Kishore KumarKishore Kumar, Lata Mangeshkar",None
Badaltey Rishtey 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Anuradha Paudwal",Kishore Kumar,"Kishore KumarKishore Kumar, Anuradha Paudwal",None
Bandie 1978 Mp3 Songs,1978,Bollywood,"Shyamal Mitra, Asha Bhosle",Shyamal Mitra,"Shyamal MitraShyamal Mitra, Asha Bhosle",JazzPop
Be Sharam 1978 Mp3 Songs,1978,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Bhola Bhala 1978 Mp3 Songs,1978,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Chakravyuha 1978 Mp3 Songs,1978,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Chor Ho To Aisa 1978 Mp3 Songs,1978,Bollywood,"R.D. Burman, Asha Bhosle",R.D. Burman,"R.D. BurmanR.D. Burman, Asha Bhosle",Country
Chor Ke Ghar Chor 1978 Mp3 Songs,1978,Bollywood,"Mahendra Kapoor, Manna Dey",Mahendra Kapoor,"Mahendra KapoorMahendra Kapoor, Manna Dey",None
Chowki No 11 1978 Mp3 Songs,1978,Bollywood,Shobha Gurtu,None,NoneShobha Gurtu,Soul
Daku Aur Jawan 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Mukesh, Anuradha Paudwal",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Mukesh, Anuradha Paudwal",Instrumental
Des Pardes 1978 Mp3 Songs,1978,Bollywood,"Rajesh Roshan, Lata Mangeshkar",Rajesh Roshan,"Rajesh RoshanRajesh Roshan, Lata Mangeshkar",Country
Devata 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Lata Mangeshkar",Kishore Kumar,"Kishore KumarKishore Kumar, Lata Mangeshkar",None
Dil Aur Deewar 1978 Mp3 Songs,1978,Bollywood,"Lata Mangeshkar, Kishore Kumar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Kishore Kumar",None
Dilsey Miley Dil 1978 Mp3 Songs,1978,Bollywood,Bappi Lahiri,None,NoneBappi Lahiri,Soul
Do Musafir 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Lata Mangeshkar, Kalyanji Anandji",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Lata Mangeshkar, Kalyanji Anandji",Instrumental
Don (1978) 1978 Mp3 Songs,1978,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Ek Baap Chhe Bete 1978 Mp3 Songs,1978,Bollywood,"Sulakshana Pandit, Vijayta Pandit, Mehmood, Rajesh Roshan",Sulakshana Pandit,"Sulakshana PanditSulakshana Pandit, Vijayta Pandit, Mehmood, Rajesh Roshan",None
Gaman 1978 Mp3 Songs,1978,Bollywood,Hira Devi Mishra,None,NoneHira Devi Mishra,Soul
Ganga Ki Saugand 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Asha Bhosle",Kishore Kumar,"Kishore KumarKishore Kumar, Asha Bhosle",None
Ghar 1978 Mp3 Songs,1978,Bollywood,R.D. Burman,None,NoneR.D. Burman,Soul
Ghazal Bhupinder With Love 1978 Mp3 Songs,1978,Bollywood,Bhupinder Singh,None,NoneBhupinder Singh,Soul
Hamaara Sansaar 1978 Mp3 Songs,1978,Bollywood,"Mahendra Kapoor, Hemlata, Ravindra Jain",Mahendra Kapoor,"Mahendra KapoorMahendra Kapoor, Hemlata, Ravindra Jain",None
Heeralaal Pannalaal 1978 Mp3 Songs,1978,Bollywood,Hemant Kumar,None,NoneHemant Kumar,Soul
Jalan 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Madan Mohan",Asha Bhosle,"Asha BhosleAsha Bhosle, Madan Mohan",Soul
Kaala Aadmi 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Laxmikant - Pyarelal",Asha Bhosle,"Asha BhosleAsha Bhosle, Laxmikant - Pyarelal",Soul
Karmayogi 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Kalyanji Anandji",Asha Bhosle,"Asha BhosleAsha Bhosle, Kalyanji Anandji",Soul
Kasme Vaade 1978 Mp3 Songs,1978,Bollywood,"Amit Kumar, Asha Bhosle, Kishore Kumar",Amit Kumar,"Amit KumarAmit Kumar, Asha Bhosle, Kishore Kumar",None
Khoon Ka Badla Khoon 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Vani Jayaram",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Vani Jayaram",Instrumental
Khoon Ki Pukar 1978 Mp3 Songs,1978,Bollywood,"Lata Mangeshkar, Bappi Lahiri",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Bappi Lahiri",None
Laal Kothi 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Sapan-Jagmohan",Asha Bhosle,"Asha BhosleAsha Bhosle, Sapan-Jagmohan",Soul
Madhumalti 1978 Mp3 Songs,1978,Bollywood,"Hemlata, Ravindra Jain",Hemlata,"HemlataHemlata, Ravindra Jain",JazzPop
Main Tulsi Tere Aangan Ki 1978 Mp3 Songs,1978,Bollywood,"Lata Mangeshkar, Asha Bhosle, Laxmikant - Pyarelal",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Asha Bhosle, Laxmikant - Pyarelal",None
Mera Rakshak 1978 Mp3 Songs,1978,Bollywood,"Lata Mangeshkar, Ravindra Jain",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Ravindra Jain",None
Muqaddar Ka Sikandar 1978 Mp3 Songs,1978,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Naukri 1978 Mp3 Songs,1978,Bollywood,"Manna Dey, Kishore Kumar",Manna Dey,"Manna DeyManna Dey, Kishore Kumar",None
Nawab Sahib 1978 Mp3 Songs,1978,Bollywood,"C. Arjun, Usha Mangeshkar",C. Arjun,"C. ArjunC. Arjun, Usha Mangeshkar",Country
Naya Daur 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Danny Denzongpa, R.D. Burman",Kishore Kumar,"Kishore KumarKishore Kumar, Danny Denzongpa, R.D. Burman",None
Pati Patni Aur Woh (1978) 1978 Mp3 Songs,1978,Bollywood,"Ravindra Jain, Mahendra Kapoor, Asha Bhosle",Ravindra Jain,"Ravindra JainRavindra Jain, Mahendra Kapoor, Asha Bhosle",Country
Phaansi 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Laxmikant - Pyarelal",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Laxmikant - Pyarelal",Instrumental
Phandebaaz 1978 Mp3 Songs,1978,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Phool Khile Hain Gulshan Gulsh 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Laxmikant - Pyarelal",Kishore Kumar,"Kishore KumarKishore Kumar, Laxmikant - Pyarelal",None
Premi Gangaram 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Sonik-Omi",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Sonik-Omi",Instrumental
Priyatama 1978 Mp3 Songs,1978,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Ram Kasam 1978 Mp3 Songs,1978,Bollywood,"Sonik-Omi, Asha Bhosle, Manna Dey",Sonik-Omi,"Sonik-OmiSonik-Omi, Asha Bhosle, Manna Dey",Instrumental
Saajan Bina Suhagan 1978 Mp3 Songs,1978,Bollywood,"Anuradha Paudwal, Suresh Wadkar, Dilraj Kaur",Anuradha Paudwal,"Anuradha PaudwalAnuradha Paudwal, Suresh Wadkar, Dilraj Kaur",Anthem
Safed Jhooth 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Shyamal Mitra",Asha Bhosle,"Asha BhosleAsha Bhosle, Shyamal Mitra",Soul
Sampoorna Sant Darshanam 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Jitu-Tapan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Jitu-Tapan",Instrumental
Sawan Ke Geet 1978 Mp3 Songs,1978,Bollywood,Manna Dey,None,NoneManna Dey,Soul
Shalimar 1978 Mp3 Songs,1978,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Sone Ka Dil Lohe Ke Haath 1978 Mp3 Songs,1978,Bollywood,"Mohammed Rafi, Usha Khanna",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Usha Khanna",Instrumental
Sultan-E-Hind 1978 Mp3 Songs,1978,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Tere Pyar Mein 1978 Mp3 Songs,1978,Bollywood,"Shailendra Singh, Preeti Sagar",Shailendra Singh,"Shailendra SinghShailendra Singh, Preeti Sagar",Blues
Toofani Tukker 1978 Mp3 Songs,1978,Bollywood,Talat Mahmood,None,NoneTalat Mahmood,Soul
Toote Khilone 1978 Mp3 Songs,1978,Bollywood,Bappi Lahiri,None,NoneBappi Lahiri,Soul
Trishul 1978 Mp3 Songs,1978,Bollywood,"Lata Mangeshkar, K.J. Yesudas",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, K.J. Yesudas",None
Tumhare Liye 1978 Mp3 Songs,1978,Bollywood,"Asha Bhosle, Jaidev Kumar",Asha Bhosle,"Asha BhosleAsha Bhosle, Jaidev Kumar",Soul
Tumhari Kassam 1978 Mp3 Songs,1978,Bollywood,"Kishore Kumar, Lata Mangeshkar, Rajesh Roshan",Kishore Kumar,"Kishore KumarKishore Kumar, Lata Mangeshkar, Rajesh Roshan",None
Vishwanath 1978 Mp3 Songs,1978,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Aakhri Kasam 1979 Mp3 Songs,1979,Bollywood,"Hemlata, Suman Kalyanpur",Hemlata,"HemlataHemlata, Suman Kalyanpur",JazzPop
Aangan Ki Kali 1979 Mp3 Songs,1979,Bollywood,Aarti Mukherji,None,NoneAarti Mukherji,Soul
Aatish 1979 Mp3 Songs,1979,Bollywood,"Mohammed Rafi, Lata Mangeshkar, Ravindra Jain",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Lata Mangeshkar, Ravindra Jain",Instrumental
Ahinsa 1979 Mp3 Songs,1979,Bollywood,"Kalyanji Anandji, Mohammed Rafi, Manna Dey",Kalyanji Anandji,"Kalyanji AnandjiKalyanji Anandji, Mohammed Rafi, Manna Dey",Instrumental
Alladin And The Wonderful Lamp 1979 Mp3 Songs,1979,Bollywood,"Asha Bhosle, Mohammed Rafi",Asha Bhosle,"Asha BhosleAsha Bhosle, Mohammed Rafi",Soul
Amavas Ka Chand 1979 Mp3 Songs,1979,Bollywood,"Anita Majumdar, Ustad Bahadur Khan",Anita Majumdar,"Anita MajumdarAnita Majumdar, Ustad Bahadur Khan",None
Atmaram 1979 Mp3 Songs,1979,Bollywood,"Kishore Kumar, Sulakshana Pandit, Usha Mangeshkar, Shankar-Jaikishan",Kishore Kumar,"Kishore KumarKishore Kumar, Sulakshana Pandit, Usha Mangeshkar, Shankar-Jaikishan",None
Aur Kaun 1979 Mp3 Songs,1979,Bollywood,"Bappi Lahiri, Lata Mangeshkar",Bappi Lahiri,"Bappi LahiriBappi Lahiri, Lata Mangeshkar",Instrumental
Balam Pardesia 1979 Mp3 Songs,1979,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Baton Baton Mein 1979 Mp3 Songs,1979,Bollywood,"Kishore Kumar, Rajesh Roshan",Kishore Kumar,"Kishore KumarKishore Kumar, Rajesh Roshan",None
Bin Phere Hum Tere 1979 Mp3 Songs,1979,Bollywood,"Mohammed Rafi, Usha Khanna",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Usha Khanna",Instrumental
Chambal Ki Rani 1979 Mp3 Songs,1979,Bollywood,"Lata Mangeshkar, Naushad",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Naushad",None
Dada 1979 Mp3 Songs,1979,Bollywood,K.J. Yesudas,None,NoneK.J. Yesudas,Soul
Dil Ka Heera 1979 Mp3 Songs,1979,Bollywood,"Laxmikant - Pyarelal, Lata Mangeshkar, Mohammed Rafi",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Lata Mangeshkar, Mohammed Rafi",Anthem
Do Ladke Dono Kadke 1979 Mp3 Songs,1979,Bollywood,"Asha Bhosle, K.J. Yesudas",Asha Bhosle,"Asha BhosleAsha Bhosle, K.J. Yesudas",Soul
Duniya Meri Jeb Mein 1979 Mp3 Songs,1979,Bollywood,"Lata Mangeshkar, Amit Kumar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Amit Kumar",None
Ghar Ki Laaj 1979 Mp3 Songs,1979,Bollywood,Manna Dey,None,NoneManna Dey,Soul
Gol Maal 1979 Mp3 Songs,1979,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Griha Pravesh 1979 Mp3 Songs,1979,Bollywood,"Kanu Roy, Sulakshana Pandit",Kanu Roy,"Kanu RoyKanu Roy, Sulakshana Pandit",None
Guru Ho Ja Shuru 1979 Mp3 Songs,1979,Bollywood,"Shailendra Singh, Anuradha Paudwal",Shailendra Singh,"Shailendra SinghShailendra Singh, Anuradha Paudwal",Blues
Habari 1979 Mp3 Songs,1979,Bollywood,Sapan-Jagmohan,None,NoneSapan-Jagmohan,Soul
Hamaare Tumhare 1979 Mp3 Songs,1979,Bollywood,"Kishore Kumar, R.D. Burman",Kishore Kumar,"Kishore KumarKishore Kumar, R.D. Burman",None
